	(Ângulo de Ataque)			  (Coef. de Lift)			  (Coef. de Drag)


  -1.5500000000000000e+01	  -7.2665987499999984e-01	   2.1462837499999998e-02	
  -1.5399999999999999e+01	  -7.3000946879999973e-01	   2.1366720799999996e-02	
  -1.5300000000000001e+01	  -7.3313134379999989e-01	   2.1271126899999999e-02	
  -1.5199999999999999e+01	  -7.3602743679999982e-01	   2.1176057599999999e-02	
  -1.5100000000000000e+01	  -7.3869967979999995e-01	   2.1081514699999998e-02	
  -1.5000000000000000e+01	  -7.4114999999999986e-01	   2.0987499999999999e-02	
  -1.4899999999999999e+01	  -7.4338031979999986e-01	   2.0894015299999999e-02	
  -1.4800000000000001e+01	  -7.4539255679999983e-01	   2.0801062400000001e-02	
  -1.4699999999999999e+01	  -7.4718862379999973e-01	   2.0708643099999997e-02	
  -1.4600000000000000e+01	  -7.4877042880000000e-01	   2.0616759200000001e-02	
  -1.4500000000000000e+01	  -7.5013987500000001e-01	   2.0525412500000000e-02	
  -1.4399999999999999e+01	  -7.5129886080000008e-01	   2.0434604799999995e-02	
  -1.4300000000000001e+01	  -7.5224927980000011e-01	   2.0344337899999999e-02	
  -1.4199999999999999e+01	  -7.5299302079999986e-01	   2.0254613599999999e-02	
  -1.4100000000000000e+01	  -7.5353196779999998e-01	   2.0165433699999999e-02	
  -1.4000000000000000e+01	  -7.5386799999999987e-01	   2.0076799999999999e-02	
  -1.3899999999999999e+01	  -7.5400299180000008e-01	   1.9988714299999998e-02	
  -1.3800000000000001e+01	  -7.5393881280000008e-01	   1.9901178400000000e-02	
  -1.3699999999999999e+01	  -7.5367732779999985e-01	   1.9814194099999998e-02	
  -1.3600000000000000e+01	  -7.5322039679999986e-01	   1.9727763199999998e-02	
  -1.3500000000000000e+01	  -7.5256987499999994e-01	   1.9641887500000000e-02	
  -1.3399999999999999e+01	  -7.5172761279999978e-01	   1.9556568799999997e-02	
  -1.3300000000000001e+01	  -7.5069545579999997e-01	   1.9471808899999998e-02	
  -1.3199999999999999e+01	  -7.4947524479999983e-01	   1.9387609599999998e-02	
  -1.3100000000000000e+01	  -7.4806881579999984e-01	   1.9303972699999998e-02	
